KO	WT	KO_1	KO_2	KO_3	KO_4	WT_1	WT_2	WT_3	WT_4	mean_KO	mean_WT	pvalue	qvalue	active_WT	active_KO	fold	qvalue_0_05	fold_1_5	active	final_sig	final_sig_2
85	chr4:32027791-32027962::F2_0	chr4:32027791-32027962::F2_17	0.264191572660542	-0.03241711080341	0.224954867928337	0.233471008178059	-1.78184801728565	-1.63344569138713	-1.46827410824579	-1.26297980337274	0.172550084490882	-1.53663690507283	4.72971290366706e-05	0.000941195915453746	0	1	1.70918698956371	1	2	1	2	2
86	chr8:30032209-30032380::F1_0	chr8:30032209-30032380::F1_17	0.198303638904516	0.302634784295343	-0.115039978850068	-0.237751048204323	0.468812903294627	0.50766242495673	0.204529699190256	0.560588563341841	0.037036849036367	0.435398397695864	0.0451106085465571	0.0943329938419906	1	0	-0.398361548659497	0	0	1	0	0
87	chr4:77586893-77587064::F1_0	chr4:77586893-77587064::F1_17	0.0248149360943064	-0.0656431009375634	-0.0128877223232109	0.053272836438127	0.0254539282267428	0.164732537977234	0.243118553428802	0.119280557145087	-0.000110762682085225	0.138146394194466	0.0480113033013359	0.0987620436935965	1	0	-0.138257156876551	0	0	1	0	0
88	chr12:33136524-33136695::F3_0	chr12:33136524-33136695::F3_17	0.16761548450604	0.300567266355807	0.396021425986176	0.260190774315428	-0.183258982280128	-0.225140140097356	-0.336070141489544	-0.14257257479602	0.281098737790863	-0.221760459665762	0.000224661216324124	0.00238493130598764	0	1	0.502859197456625	1	0	1	0	0
89	chr7:79941653-79941824::F3_0	chr7:79941653-79941824::F3_17	0.438794871916162	0.44449820716103	0.496590453444896	0.52901579141118	-0.193439142801525	0.218766243208179	0.128808492204695	0.424275320294118	0.477224830983317	0.144602728226367	0.0793439933679578	0.145289528752936	0	1	0.33262210275695	0	0	1	0	0
90	chr15:96666221-96666392::F1_0	chr15:96666221-96666392::F1_17	-0.924915010973023	-0.843453874135714	-0.366774750815417	-0.75105171377885	-0.279830824602174	-0.369337754669469	0.0118602385484482	0.012470148542872	-0.721548837425751	-0.156209548045081	0.0126978042973608	0.0357314797054978	0	0	-0.56533928938067	1	0	0	0	0
91	chr1:147221306-147221477::F3_0	chr1:147221306-147221477::F3_17	-0.34534718857044	-0.393637337351862	-0.416378659882044	-0.296046835808227	-0.382145350259125	-0.281407979795707	0.0410581191036382	-0.312909744946722	-0.362852505403143	-0.233851238974479	0.266994353048082	0.37095912115189	0	0	-0.129001266428664	0	0	0	0	0
92	chr9:11136165-11136336::F3_0	chr9:11136165-11136336::F3_17	-0.74339420916163	-0.842506205506369	-0.836357678721878	-0.56279051978719	0.354742437751285	0.0847274965572517	0.132288352051955	0.224292768451048	-0.746262153294267	0.199012763702885	4.13428581591278e-05	0.000889672668602626	1	0	-0.945274916997152	1	1	1	1	1
93	chr4:90629925-90630096::F1_0	chr4:90629925-90630096::F1_17	0.300063225728936	0.277586027641005	0.376857701476384	0.339304997251306	0.0580583203736747	0.0111550831329927	0.926762270895641	0.156869351090639	0.323452988024408	0.288211256373237	0.880634925637675	0.915253670374461	1	1	0.0352417316511709	0	0	1	0	0
94	chr12:48246135-48246306::F2_0	chr12:48246135-48246306::F2_17	0.0622527547300284	0.0102499449825641	0.278431038978255	-0.000826524452353083	-0.236455489434828	0.358457063542548	0.0797480317530604	0.292284662433732	0.0875268035596236	0.123508567073628	0.820031050368317	0.867367573184396	0	0	-0.0359817635140044	0	0	0	0	0
95	chr3:4872997-4873168::F2_0	chr3:4872997-4873168::F2_17	1.01788825964851	1.00955600947206	0.825804967825459	0.968218232105258	1.50188312797407	1.54262188987579	1.49240059852577	1.36388852451714	0.955366867262822	1.47519853522319	0.000131844674384279	0.00167123660315415	1	1	-0.519831667960368	1	0	1	0	0
96	chr7:93871004-93871175::F3_0	chr7:93871004-93871175::F3_17	0.36736521975956	0.497894975745128	0.102123867382808	0.374173555556445	0.0958948933153728	-0.316571715523467	-0.233804378992344	0.586341889515085	0.335389404610985	0.0329651720786617	0.243821791094357	0.346303040203599	0	1	0.302424232532323	0	0	1	0	0
97	chr20:49157522-49157693::F2_0	chr20:49157522-49157693::F2_17	-0.367494186523821	0.266765505106233	-0.0694408467611756	0.210887008643069	0.25734253912426	0.278382011915021	0.191345193178155	0.23188011373293	0.0101793701160764	0.239737464487591	0.213438201027792	0.31200866037554	1	0	-0.229558094371515	0	0	1	0	0
98	chr11:20009212-20009383::F3_0	chr11:20009212-20009383::F3_17	-0.0282426625547041	-0.205950260613781	-0.122240381991258	-0.109452309011522	0.242235429994483	0.251985531609862	0.0298469910435987	0.270065713246516	-0.116471403542816	0.198533416473615	0.00508308294738017	0.0181838121932054	1	0	-0.315004820016431	1	0	1	0	0
99	chr18:25658999-25659170::F3_0	chr18:25658999-25659170::F3_17	0.258234396169029	0.257930557793907	0.531283012430598	0.259251177061589	-0.941471030024015	-0.113156044370803	-0.421612873823323	-0.168800959283712	0.326674785863781	-0.411260226875463	0.0236995768670961	0.0575842672937057	0	1	0.737935012739244	0	2	1	0	0
100	chr3:34053809-34053980::F3_0	chr3:34053809-34053980::F3_17	-0.203210944760833	-0.122553036553823	-0.223613939035554	0.0112450788099764	-0.771854113783659	-0.969941594855577	-0.97781869787626	-0.872910168556554	-0.134533210385058	-0.898131143768013	4.37830458778968e-05	0.0009172961159022	0	0	0.763597933382955	1	2	0	0	2
101	chr20:57024866-57025037::F2_0	chr20:57024866-57025037::F2_17	-0.371986773463463	0.172316659640189	0.100316828562578	0.432307717877349	0.170366043053305	0.110680424065257	0.0782187731876724	0.129166552709762	0.0832386081541633	0.122107948253999	0.83229513159713	0.87649897014933	0	0	-0.0388693400998357	0	0	0	0	0
102	chr4:186070725-186070896::F3_0	chr4:186070725-186070896::F3_17	-0.125949526083503	-0.0805657562524022	-0.394650458587148	-0.192122968794522	-1.10895298297076	-0.882922615022363	-1.16678141607409	-0.632130169462256	-0.198322177429394	-0.947696795882367	0.00354901908094268	0.0140543180723208	0	0	0.749374618452973	1	2	0	0	2
103	chr1:19734286-19734457::F2_0	chr1:19734286-19734457::F2_17	-0.505741288094807	-0.780409035126088	-0.423679158285883	-0.46096134552766	0.0642758215409814	-0.14081112609839	0.235987569482285	0.211756957637234	-0.54269770675861	0.0928023056405276	0.0017547453899582	0.00876898866340947	0	0	-0.635500012399138	1	1	0	0	1
104	chr2:96917433-96917604::F1_0	chr2:96917433-96917604::F1_17	0.179645083798446	-0.0378424927348336	0.0849777840166983	0.189557886761499	-0.384571054226627	-0.820423425065194	-0.506882444875088	-0.617122859186001	0.104084565460452	-0.582249945838228	0.00159660055513927	0.00820770952049373	0	0	0.68633451129868	1	2	0	0	2
105	chr12:124515222-124515393::F2_0	chr12:124515222-124515393::F2_17	0.284117511229278	0.249636069210665	0.2534143811596	0.0942930560906514	-0.413757115631109	-0.100467092216158	-0.222239927964772	-0.273290846579923	0.220365254422549	-0.252438745597991	0.00151378678774519	0.00799671193678525	0	1	0.47280400002054	1	0	1	0	0
106	chr14:33030670-33030841::F1_0	chr14:33030670-33030841::F1_17	-0.236572997040481	0.00181265150813924	-0.0640442267460223	-0.166304075156671	-0.181936681844197	0.36336342042632	0.177677428307519	-0.139474603175499	-0.116277161858759	0.0549073909285358	0.29135137176213	0.396952838287938	0	0	-0.171184552787295	0	0	0	0	0
107	chr2:8749701-8749872::F2_0	chr2:8749701-8749872::F2_17	1.56800693878239	1.79211115155285	1.61190938055804	1.53967626223315	1.29361630362519	1.12631428659347	1.14868274078374	1.39102276638102	1.62792593328161	1.23990902434586	0.00379890662347405	0.0147184435265373	1	1	0.38801690893575	1	0	1	0	0
108	chr9:78980065-78980236::F2_0	chr9:78980065-78980236::F2_17	1.02878988454797	1.05538859964731	0.820328937085718	0.865659910380481	0.139163575478943	0.0188218541863835	0.428586033315172	0.199025643899573	0.94254183291537	0.196399276720018	0.000646208947143783	0.00458791825389039	1	1	0.746142556195352	1	2	1	2	2
109	chr1:245748821-245748992::F3_0	chr1:245748821-245748992::F3_17	-0.10330691581565	-0.158202063435544	-0.150520794990226	0.0348925679395666	0.0250465302966051	-0.207240150732822	0.127135830551944	0.0290696697610801	-0.0942843015754633	-0.0064970300307982	0.342695468267523	0.449054812325062	0	0	-0.0877872715446651	0	0	0	0	0
110	chr7:79917760-79917931::F1_0	chr7:79917760-79917931::F1_17	-0.606296339154131	-0.317668986088101	-0.411087888712358	-0.625647984926569	-0.74207846430606	-0.549258285839673	-0.823398792243965	-0.50123793799008	-0.49017529972029	-0.653993370094945	0.178308319743008	0.271969173410214	0	0	0.163818070374655	0	0	0	0	0
111	chr12:124515107-124515278::F1_0	chr12:124515107-124515278::F1_17	-0.689210528470412	-0.592398167962626	-0.656742638717238	-0.772686031656982	-1.37157344693567	-1.07940935092112	-1.47006710248056	-0.904107409942366	-0.677759341701815	-1.20628932756993	0.0227697263349578	0.0558134748837465	0	0	0.528529985868115	0	0	0	0	0
112	chr18:25658770-25658941::F1_0	chr18:25658770-25658941::F1_17	-0.197394923656966	-0.459198137828034	-0.437240865418667	-0.128100125429166	-1.21457895601973	-1.21797999213142	-1.06122381249628	-1.50399739412254	-0.305483513083208	-1.24944503869249	0.000288843271948349	0.00280359763261754	0	0	0.943961525609282	1	2	0	0	2
113	chr15:30133105-30133276::F1_0	chr15:30133105-30133276::F1_17	-0.0948733316963138	0.0822221950257902	0.14840288720001	0.0940511494193338	0.0828888754435272	0.222272874833834	0.0818544982971584	-0.128893379450466	0.057450724987205	0.0645307172810134	0.939828173020318	0.958648909904245	0	0	-0.00707999229380839	0	0	0	0	0
114	chr4:148344460-148344631::F2_0	chr4:148344460-148344631::F2_17	0.278601891520921	-0.129104222415242	0.102907239312422	-0.00361270776485267	0.0431280731573787	-0.229438164091713	0.444632198506848	0.171504898944536	0.0621980501633121	0.107456751629262	0.794278644661232	0.849351894291055	0	0	-0.0452587014659499	0	0	0	0	0
115	chr15:96808290-96808461::F2_0	chr15:96808290-96808461::F2_17	1.92697072747625	1.82959464321704	2.07445604544986	1.70848730612614	0.301166459141476	0.492717068362966	1.25610444229419	0.478264886076817	1.88487718056732	0.632063213968862	0.00611385885157131	0.0208887042116455	1	1	1.25281396659846	1	2	1	2	2
116	chr4:38062479-38062650::F2_0	chr4:38062479-38062650::F2_17	0.417489120679383	0.310261263931702	0.61722387054338	0.378353865578439	0.486830045541025	0.829437034817447	0.603824938675612	0.504431044193873	0.430832030183226	0.606130765806989	0.140353185759838	0.226391890569036	1	1	-0.175298735623763	0	0	1	0	0
117	chr10:35047541-35047712::F3_0	chr10:35047541-35047712::F3_17	0.208125862781531	0.0072517252110419	0.403534917940891	-0.11660050714023	-0.14341647013299	-0.321157271306284	0.104058194482848	-0.18711981605484	0.125577999698308	-0.136908840752817	0.122642423628004	0.203682541424672	0	0	0.262486840451125	0	0	0	0	0
118	chr1:120557270-120557441::F2_0	chr1:120557270-120557441::F2_17	0.0568070768692878	-0.257988238257455	-0.13523661935454	-0.414758026554266	-0.335272576226332	-0.443187624790339	0.19731381786236	0.0362903373535677	-0.187793951824243	-0.136214011450186	0.786891198010275	0.844053309766817	0	0	-0.051579940374057	0	0	0	0	0
119	chr3:82149736-82149907::F3_0	chr3:82149736-82149907::F3_17	0.135777941530819	0.115439578188891	0.140754526588252	0.164540188388877	0.00703699538457295	0.0778106731918506	0.397252635611003	0.179296787234531	0.13912805867421	0.165349272855489	0.778867357885292	0.837387988183412	1	1	-0.026221214181279	0	0	1	0	0
120	chr20:49039671-49039842::F1_0	chr20:49039671-49039842::F1_17	0.160516693228632	0.108560712255183	0.104517051402369	-0.172002063535301	0.166788605018425	0.146265595994231	-0.203819121809128	0.155515912729592	0.0503980983377207	0.06618774798328	0.897521960519535	0.928113601192859	0	0	-0.0157896496455593	0	0	0	0	0
121	chr4:77723926-77724097::F3_0	chr4:77723926-77724097::F3_17	-0.850548246716124	-0.839015053612332	-0.486941381809098	-0.973047598057877	-0.0530915766701141	-0.00841470521042767	-0.0598293053817941	-0.0601132292084247	-0.787388070048858	-0.0453622041176901	0.00536929877923954	0.0189874820524445	0	0	-0.742025865931168	1	1	0	0	1
122	chr8:30032438-30032609::F3_0	chr8:30032438-30032609::F3_17	-0.499081502878113	-0.715540086435872	-1.01574075530502	-0.984868608483326	0.139661733201198	0.229282239845065	-0.209444599697686	0.0414049812790776	-0.803807738275583	0.0502260886569137	0.0017854155071498	0.00885055972829972	0	0	-0.854033826932497	1	1	0	0	1
123	chr2:96917662-96917833::F3_0	chr2:96917662-96917833::F3_17	0.199514268989272	0.318403047207112	0.185300978931328	-0.17182332906311	0.185344924374104	0.107305170828398	0.15449146576906	0.114701455912287	0.132848741516151	0.140460754220962	0.947726326839766	0.963342469171436	1	1	-0.00761201270481099	0	0	1	0	0
124	chr12:48246020-48246191::F1_0	chr12:48246020-48246191::F1_17	0.172792815219158	0.184228209257593	0.396106389223457	0.359472914189672	-0.539151495608392	-0.779470555712642	-1.0284043185507	-0.947218973980282	0.27815008197247	-0.823561335963004	0.00043580688968622	0.0035792897212099	0	1	1.10171141793547	1	2	1	2	2
125	chr16:24680782-24680953::F1_0	chr16:24680782-24680953::F1_17	0.213574504076882	-0.0778087641453579	0.0077378928775506	-0.00348029810313318	-0.158712019346803	-0.12034564162861	-0.065285258860342	-0.108296152343667	0.0350058336764854	-0.113159768044856	0.0942221316714025	0.16580706023443	0	0	0.148165601721341	0	0	0	0	0
126	chr15:96666450-96666621::F3_0	chr15:96666450-96666621::F3_17	-0.18513247393222	-0.069242439051487	-0.0634625098222426	0.167955640123138	-0.0421241288919822	0.00390663022000423	-0.273981667384502	-0.446846588100872	-0.0374704456707029	-0.189761438539338	0.285621932792869	0.391066084060668	0	0	0.152290992868635	0	0	0	0	0
127	chr5:123932632-123932803::F2_0	chr5:123932632-123932803::F2_17	-0.368916000956749	-0.50058908690041	0.0105318190382674	-0.575694359470291	-0.200556623703576	0.0600457696576452	-0.0130540517268088	-0.122984263124197	-0.358666907072296	-0.0691372922242341	0.109687416210997	0.187034562286073	0	0	-0.289529614848062	0	0	0	0	0
128	chr6:113846281-113846452::F1_0	chr6:113846281-113846452::F1_17	-0.511465957832741	-0.262409117708277	-0.236297752012621	-0.433705429365097	-0.119708200271544	-0.0520827976013465	-0.250705782711666	-0.640788168722894	-0.360969564229684	-0.265821237326863	0.550692694024564	0.644758717255247	0	0	-0.095148326902821	0	0	0	0	0
129	chr16:51046302-51046473::F1_0	chr16:51046302-51046473::F1_17	-0.54065227795575	-0.0549135756751055	-0.243243713653422	-0.0108582306342295	-0.122527578276341	-0.235532120836339	-0.687592575075755	-0.331666685759908	-0.212416949479627	-0.344329739987086	0.471100377948525	0.576366086022523	0	0	0.131912790507459	0	0	0	0	0
130	chr15:30133334-30133505::F3_0	chr15:30133334-30133505::F3_17	-1.15716137855185	-1.23351687860627	-1.20625677012973	-1.26416886538423	-0.308431843621725	-0.379084242300922	-0.301264037448102	-0.360297830797554	-1.21527597316802	-0.337269488542076	1.39871170075812e-07	9.70705920326135e-05	0	0	-0.878006484625944	1	1	0	0	1
131	chr3:4872882-4873053::F1_0	chr3:4872882-4873053::F1_17	-0.442819448384408	-0.259790806362973	-0.0407208932523488	-0.0783561002817731	-0.220619522778391	0.464817860769157	-0.0111233607930457	0.0988501392965829	-0.205421812070376	0.0829812791235758	0.150486357139603	0.238987487082116	0	0	-0.288403091193952	0	0	0	0	0
132	chr2:145214261-145214432::F1_0	chr2:145214261-145214432::F1_17	-0.178165748627444	-0.220929648222679	-0.532368574182473	-0.18607391706877	0.228587228190576	-0.228549567029653	-0.245203547499892	-0.026226156757509	-0.279384472025342	-0.0678480107741195	0.183264411096186	0.277849265539603	0	0	-0.211536461251222	0	0	0	0	0
133	chr3:141549599-141549770::F3_0	chr3:141549599-141549770::F3_17	0.112206854865069	0.281716689124867	-0.104756613024286	0.206471758421868	-0.221741654013616	-0.0382893533108816	-0.172486584333051	-0.0569132513606824	0.123909672346879	-0.122357710754558	0.0528273790087006	0.106305765950093	0	1	0.246267383101437	0	0	1	0	0
134	chr2:47925801-47925972::F1_0	chr2:47925801-47925972::F1_17	-0.35016975321166	-0.191237873449157	-0.19705903094687	-0.273928656261102	0.230600937234993	0.279970254242724	0.165299640107948	0.261095237523218	-0.253098828467197	0.234241517277221	8.77261278831323e-05	0.00132352027719334	1	0	-0.487340345744418	1	0	1	0	0
135	chr7:94682329-94682500::F3_0	chr7:94682329-94682500::F3_17	-0.167544511966439	0.0911616025669238	-0.0646257140383117	-0.150494511520069	-0.554843214188205	-0.608868490879832	-0.824144467875321	-0.556231289360205	-0.072875783739474	-0.636021865575891	0.000665649497977589	0.00468995686899946	0	0	0.563146081836417	1	0	0	0	0
136	chr11:85885320-85885491::F3_0	chr11:85885320-85885491::F3_17	-0.744194445962715	-0.780662119063653	-0.92378659331532	-0.864387202874435	-0.315282598744998	-0.245301731897551	-0.371579930773951	-0.118484410145368	-0.828257590304031	-0.262662167890467	0.000246737431131893	0.00254153287132518	0	0	-0.565595422413564	1	0	0	0	0
137	chr2:145214376-145214547::F2_0	chr2:145214376-145214547::F2_17	0.141560380275697	-0.0485440232358369	-0.0170221136719251	0.230626364410253	0.00665765665594399	-0.267845525958982	-0.14612782464035	0.0532927410169342	0.076655151944547	-0.0885057382316135	0.145992920606832	0.233521375744492	0	1	0.165160890176161	0	0	1	0	0
138	chr15:96808175-96808346::F1_0	chr15:96808175-96808346::F1_17	-0.440232759774144	-0.540132483778417	-0.219205008052716	-0.391617632857031	-0.982675402123973	-1.00086760455045	-1.22367167357989	-0.805711728747673	-0.397796971115577	-1.0032316022505	0.00171499594598842	0.00860131661438817	0	0	0.605434631134923	1	2	0	0	2
139	chr11:85885206-85885377::F2_0	chr11:85885206-85885377::F2_17	-0.0298117060945828	-0.1148086260944	-0.225186938999193	-0.133333189001782	0.0304485373089947	-0.158351178390198	0.0377099100934516	-0.11730712054135	-0.125785115047489	-0.0518749628822754	0.296543450650467	0.402643491810074	0	0	-0.0739101521652136	0	0	0	0	0
140	chr1:243368246-243368417::F1_0	chr1:243368246-243368417::F1_17	-0.127443905127409	-0.392361815125676	-0.524333046179976	-0.266711452777205	0.120261074993001	0.113788006658645	-0.0641952007172044	0.17399162264244	-0.327712554802567	0.0859613758942204	0.00901211203147398	0.0275676286494455	0	0	-0.413673930696787	1	0	0	0	0
141	chr9:137494462-137494633::F1_0	chr9:137494462-137494633::F1_17	-0.862610335729993	-0.847089654456074	-0.818757678060944	-0.660645264523877	-0.298305680430409	-0.427019265747321	-0.0728782245799745	-0.262009499142593	-0.797275733192722	-0.265053167475074	0.00157441304736741	0.00816929087755501	0	0	-0.532222565717648	1	0	0	0	0
