KO	fold	active	final_sig
chr2:131834375-131834546::F1_1	0.094037324	0	0
chr2:84620579-84620750::F1_1	0.752989017	1	2
chr1:147206642-147206813::F2_1	0.215223329	0	0
chr4:79390168-79390339::F3_1	-0.435726999	1	0
chr7:68802044-68802215::F1_1	-0.084894199	1	0
chr3:69841112-69841283::F2_1	0.425634377	1	0
chr7:47106822-47106993::F1_1	0.125016086	0	0
chr4:23949589-23949760::F2_1	0.076786468	1	0
chr11:77801561-77801732::F1_1	0.511907124	0	0
chr6:91463544-91463715::F1_1	0.363899856	0	0
chr4:79389939-79390110::F1_1	-0.14547992	0	0
chr4:186070496-186070667::F1_1	0.204966335	0	0
chr22:31998338-31998509::F2_1	0.139283966	1	0
chr15:99232807-99232978::F1_1	0.462957306	1	0
chr2:47926030-47926201::F3_1	-0.528020584	0	0
chr11:16955358-16955529::F1_1	-0.047925384	1	0
chr8:134806956-134807127::F2_1	0.255571779	0	0
chr7:93870775-93870946::F1_1	-0.058441464	0	0
chr1:147221077-147221248::F1_1	0.035687575	0	0
chr7:94682215-94682386::F2_1	-0.186930122	0	0
chr10:3542670-3542841::F2_1	-0.294494976	1	0
chr3:4873111-4873282::F3_1	-0.417688924	0	0
chr6:113846510-113846681::F3_1	0.384617397	1	0
chr7:47521840-47522011::F2_1	-0.646179695	1	1
chr1:147206527-147206698::F1_1	-0.251902157	0	0
chr6:118857661-118857832::F1_1	1.025698381	1	2
chr4:24009824-24009995::F3_1	-0.310076345	0	0
chr14:33030785-33030956::F2_1	-0.361695289	1	0
chr1:243368361-243368532::F2_1	0.539055163	1	0
chr3:133207761-133207932::F1_1	0.671999914	0	0
chr11:13628447-13628618::F3_1	0.626528655	0	0
chr2:8749586-8749757::F1_1	-0.385830154	0	0
chr4:32027905-32028076::F3_1	0.602192299	0	0
chr20:49530503-49530674::F1_1	-0.086558663	0	0
chr6:113846396-113846567::F2_1	0.144454068	0	0
chr9:11136051-11136222::F2_1	0.102208134	0	0
chr8:141948233-141948404::F2_1	0.290919356	0	0
chr16:24680897-24681068::F2_1	-0.89677655	0	0
chr18:25501980-25502151::F1_1	-0.676697959	1	1
chr7:47107051-47107222::F3_1	-0.375803302	1	0
chr13:39443182-39443353::F3_1	-0.050162171	0	0
chr16:10695875-10696046::F3_1	0.062199703	0	0
chr4:174412266-174412437::F1_1	-0.210359287	0	0
chr1:101669574-101669745::F1_1	-0.121124907	0	0
chr7:94682100-94682271::F1_1	0.285488249	0	0
chr5:140367805-140367976::F3_1	0.03308042	1	0
chr4:38062593-38062764::F3_1	0.150826809	0	0
chr13:82576993-82577164::F3_1	-0.462091464	0	0
chr7:133381105-133381276::F3_1	0.685311749	1	2
chr10:4111788-4111959::F2_1	-0.060371934	1	0
chr7:133380876-133381047::F1_1	-0.310318578	0	0
chr6:1884683-1884854::F2_1	-0.129413391	1	0
chr1:147221192-147221363::F2_1	0.032428152	0	0
chr13:39332360-39332531::F1_1	0.113745208	1	0
chr5:140367691-140367862::F2_1	0.048663936	0	0
chr13:39443068-39443239::F2_1	-0.044087038	0	0
chr4:23949474-23949645::F1_1	-0.67695408	1	1
chr4:174412381-174412552::F2_1	-0.183239728	0	0
chr11:20009098-20009269::F2_1	-0.322934898	1	0
chr9:71888266-71888437::F3_1	-0.263549262	1	0
chr3:82149622-82149793::F2_1	-0.430737266	1	0
chr21:40298131-40298302::F3_1	0.236035494	1	0
chr14:33062574-33062745::F2_1	-0.294247153	0	0
chr15:30133220-30133391::F2_1	-0.300329693	1	0
chr16:10695646-10695817::F1_1	1.296078347	0	0
chr14:45535282-45535453::F3_1	-0.044039813	0	0
chr7:46552396-46552567::F1_1	0.337673692	0	0
chr13:39442953-39443124::F1_1	-0.268188417	1	0
chr15:99232922-99233093::F2_1	-0.801419608	0	0
chr21:39008976-39009147::F3_1	-0.181844381	0	0
chr8:41676410-41676581::F3_1	-0.08886044	1	0
chr9:137494691-137494862::F3_1	0.584245431	1	2
chr11:20008983-20009154::F1_1	0.272553626	0	0
chr22:28309221-28309392::F2_1	-0.392670062	1	0
chr11:16955473-16955644::F2_1	0.044401452	1	0
chr9:78980179-78980350::F3_1	-0.13662109	0	0
chr18:10040660-10040831::F1_1	-1.178750704	1	1
chr5:38695727-38695898::F2_1	-0.310220308	1	0
chr9:137494577-137494748::F2_1	-1.177956384	1	1
chr12:46849640-46849811::F2_1	0.100798395	0	0
chr6:91463773-91463944::F3_1	-0.967935249	0	0
chr10:3542784-3542955::F3_1	-0.10526746	0	0
chr11:13628218-13628389::F1_1	-0.110540888	0	0
chr21:40298017-40298188::F2_1	0.019413165	0	0
chr4:24009710-24009881::F2_1	-0.045628938	1	0
chr16:89545267-89545438::F2_1	0.577143693	0	0
chr14:33062459-33062630::F1_1	0.001763558	0	0
chr2:72070680-72070851::F3_1	-0.194678852	1	0
chr6:6972815-6972986::F2_1	-0.279188713	0	0
chr4:77587008-77587179::F2_1	0.217561922	1	0
chr9:71888152-71888323::F2_1	-0.204918687	1	0
chr2:5593622-5593793::F1_1	-0.117085184	0	0
chr2:72070566-72070737::F2_1	-0.182224344	1	0
chr12:51013120-51013291::F2_1	-0.707270913	1	0
chr18:22819941-22820112::F3_1	-0.24397101	0	0
chr6:21459879-21460050::F1_1	0.101697195	1	0
chr10:18571268-18571439::F3_1	0.337561429	1	0
chr4:77723697-77723868::F1_1	-0.016885741	0	0
chr2:30503758-30503929::F3_1	0.0343643	0	0
chr6:113673397-113673568::F1_1	0.171843415	1	0
chr4:53791931-53792102::F2_1	-0.075412305	0	0
chr10:18571154-18571325::F2_1	0.113584002	0	0
chr4:90630040-90630211::F2_1	0.022142312	0	0
chr14:45535053-45535224::F1_1	-0.320479309	0	0
chr13:39332589-39332760::F3_1	-0.051591721	0	0
chr4:148344345-148344516::F1_1	-1.040255556	0	0
chr4:90630154-90630325::F3_1	-2.364414031	0	0
chr14:59536364-59536535::F2_1	-0.405926751	0	0
chr5:123932746-123932917::F3_1	0.613340512	1	2
chr10:85437800-85437971::F3_1	0.532399338	0	0
chr5:123708259-123708430::F2_1	0.369119003	1	0
chr4:24009595-24009766::F1_1	0.030581982	0	0
chr9:12972950-12973121::F1_1	0.460684498	1	0
chr6:6972929-6973100::F3_1	-0.159615784	1	0
chr3:111454210-111454381::F1_1	0.147859621	0	0
chr9:101837818-101837989::F3_1	0.216871316	1	0
chr2:131834490-131834661::F2_1	0.355458754	0	0
chr4:53791816-53791987::F1_1	0.202575769	0	0
chr15:99233036-99233207::F3_1	-0.035677132	0	0
chr12:46849525-46849696::F1_1	0.086876168	0	0
chr3:69841226-69841397::F3_1	-0.281955719	0	0
chr1:120557384-120557555::F3_1	0.495191772	0	0
chr6:113673512-113673683::F2_1	0.283464637	1	0
chr6:91463659-91463830::F2_1	-0.210867439	0	0
chr18:19791658-19791829::F2_1	0.076408735	1	0
chr3:69840997-69841168::F1_1	2.014003284	0	0
chr6:39745261-39745432::F3_1	0.363836878	0	0
chr7:47521954-47522125::F3_1	-0.08912745	0	0
chr9:71888037-71888208::F1_1	0.232630141	0	0
chr4:17273871-17274042::F2_1	1.174178007	1	2
chr7:46552625-46552796::F3_1	-0.097897213	1	0
chr1:101669689-101669860::F2_1	0.140974749	1	0
chr2:131834604-131834775::F3_1	-1.228089513	1	1
chr4:38062364-38062535::F1_1	0.148621528	0	0
chr18:22819712-22819883::F1_1	-0.136453	0	0
chr10:85437571-85437742::F1_1	-1.23308451	0	0
chr5:38695841-38696012::F3_1	-0.044640045	1	0
chr1:41616880-41617051::F3_1	1.031014027	0	0
chr20:49157407-49157578::F1_1	0.096807721	0	0
chr21:39008747-39008918::F1_1	0.916924141	0	0
chr1:19734400-19734571::F3_1	0.071908678	0	0
chr11:16955587-16955758::F3_1	0.052162069	1	0
chr1:245748592-245748763::F1_1	-0.10440494	0	0
chr13:111864629-111864800::F2_2	0.237851259	0	0
chr6:113673626-113673797::F3_2	-0.238196868	0	0
chr4:74152831-74153002::F3_2	-1.865236377	0	0
chr12:33136295-33136466::F1_2	-0.233180965	0	0
chr7:69942307-69942478::F3_2	-0.285134896	0	0
chr1:74892107-74892278::F3_2	-0.177433386	0	0
chr7:79941424-79941595::F1_2	0.156144243	0	0
chr4:148231639-148231810::F3_2	0.293650821	1	0
chr11:77801790-77801961::F3_2	-0.188251798	0	0
chr10:85437686-85437857::F2_2	0.199130993	1	0
chr20:49157636-49157807::F3_2	-0.459788133	1	0
chr1:41616766-41616937::F2_2	0.321012138	1	0
chr2:238027612-238027783::F3_2	0.293633505	0	0
chr14:33030899-33031070::F3_2	0.890987868	0	0
chr1:101669803-101669974::F3_2	-0.294400066	1	0
chr5:123932517-123932688::F1_2	0.12441662	0	0
chr10:4111902-4112073::F3_2	-0.856695001	1	1
chr18:25502209-25502380::F3_2	-0.288396223	0	0
chr3:34053580-34053751::F1_2	0.16292151	1	0
chr6:1641825-1641996::F3_2	0.322963755	1	0
chr22:28309106-28309277::F1_2	-0.40744016	1	0
chr12:48246249-48246420::F3_2	-0.005223263	0	0
chr18:25658885-25659056::F2_2	0.018996096	0	0
chr4:122612090-122612261::F3_2	-0.02804741	0	0
chr1:74891993-74892164::F2_2	-0.410212214	0	0
chr20:49530618-49530789::F2_2	-0.949830298	0	0
chr20:57024980-57025151::F3_2	0.114471999	0	0
chr3:82149507-82149678::F1_2	-0.664775326	0	0
chr11:77801676-77801847::F2_2	0.022141423	0	0
chr9:12973065-12973236::F2_2	0.542613772	0	0
chr8:134807070-134807241::F3_2	-0.315496579	1	0
chr6:53902347-53902518::F2_2	0.454235134	0	0
chr6:39745147-39745318::F2_2	1.100554227	1	2
chr4:186070611-186070782::F2_2	-0.215671425	0	0
chr3:34053695-34053866::F2_2	-0.226542711	0	0
chr5:38695612-38695783::F1_2	0.574381972	0	0
chr2:96917548-96917719::F2_2	0.042531025	1	0
chr16:89545152-89545323::F1_2	0.145211915	1	0
chr9:101837704-101837875::F2_2	0.297399159	1	0
chr1:41616651-41616822::F1_2	-0.057676358	0	0
chr10:3542555-3542726::F1_2	-0.527213578	1	0
chr14:33062688-33062859::F3_2	0.355655261	1	0
chr11:13628333-13628504::F2_2	1.743470742	1	2
chr2:145214490-145214661::F3_2	-0.541691806	0	0
chr4:17273756-17273927::F1_2	-1.518804009	0	0
chr1:6732815-6732986::F3_2	0.025772019	1	0
chr18:25502095-25502266::F2_2	-0.12268762	0	0
chr4:74152602-74152773::F1_2	0.309387606	0	0
chr3:135789804-135789975::F1_2	0.209588163	0	0
chr6:39745032-39745203::F1_2	0.451529695	1	0
chr16:51046417-51046588::F2_2	0.000327409	1	0
chr14:45535168-45535339::F2_2	-0.908552512	1	1
chr12:46849754-46849925::F3_2	-0.181532703	0	0
chr3:141549370-141549541::F1_2	0.174019732	1	0
chr22:28309335-28309506::F3_2	0.101491404	1	0
chr8:30032324-30032495::F2_2	-0.260982346	0	0
chr3:141549485-141549656::F2_2	0.486479249	1	0
chr4:148344574-148344745::F3_2	0.90517569	0	0
chr6:21460108-21460279::F3_2	-0.355162053	0	0
chr2:84620694-84620865::F2_2	-1.089609404	1	1
chr2:72070451-72070622::F1_2	-0.495340751	0	0
chr7:47521725-47521896::F1_2	0.617674233	0	0
chr9:101837589-101837760::F1_2	-1.23861277	0	0
chr2:8749815-8749986::F3_2	-0.116031765	1	0
chr7:68802273-68802444::F3_2	0.397980488	0	0
chr6:6972700-6972871::F1_2	0.278372513	0	0
chr20:57024751-57024922::F1_2	0.425709442	0	0
chr21:39008862-39009033::F2_2	-1.017428516	1	1
chr10:4111673-4111844::F1_2	0.041924945	1	0
chr2:47925916-47926087::F2_2	-0.390099616	1	0
chr10:35047312-35047483::F1_2	-0.668877685	0	0
chr2:30503529-30503700::F1_2	-0.968861339	0	0
chr15:96808404-96808575::F3_2	-0.097499211	1	0
chr4:148231410-148231581::F1_2	0.140728594	1	0
chr3:135789919-135790090::F2_2	0.500941652	1	0
chr6:1884797-1884968::F3_2	0.448287023	0	0
chr7:93870890-93871061::F2_2	0.189531144	0	0
chr7:68802159-68802330::F2_2	-0.060885494	1	0
chr14:59536478-59536649::F3_2	-0.074812686	0	0
chr20:49039786-49039957::F2_2	1.018466791	1	2
chr12:124515336-124515507::F3_2	-0.07321077	0	0
chr21:40297902-40298073::F1_2	-0.120926587	0	0
chr9:78979950-78980121::F1_2	-0.221591625	0	0
chr12:33136410-33136581::F2_2	0.249321251	1	0
chr4:32027791-32027962::F2_2	1.715587436	1	2
chr8:30032209-30032380::F1_2	-0.246206911	1	0
chr4:77586893-77587064::F1_2	-1.327538484	1	1
chr12:33136524-33136695::F3_2	0.16047846	0	0
chr7:79941653-79941824::F3_2	-0.156546254	0	0
chr8:141948347-141948518::F3_2	-0.952180732	0	0
chr1:147221306-147221477::F3_2	-0.390999997	0	0
chr9:11136165-11136336::F3_2	-0.648165904	1	1
chr4:90629925-90630096::F1_2	-0.380026392	1	0
chr12:48246135-48246306::F2_2	-0.913920502	0	0
chr3:4872997-4873168::F2_2	-0.0513336	1	0
chr7:93871004-93871175::F3_2	-0.275614408	0	0
chr20:49157522-49157693::F2_2	0.314519495	1	0
chr11:20009212-20009383::F3_2	-0.325767916	1	0
chr18:25658999-25659170::F3_2	0.398995878	0	0
chr3:34053809-34053980::F3_2	1.029438127	1	2
chr20:57024866-57025037::F2_2	-0.031768019	0	0
chr4:186070725-186070896::F3_2	0.949270868	0	0
chr1:19734286-19734457::F2_2	-0.124394715	0	0
chr2:96917433-96917604::F1_2	0.275228328	0	0
chr12:124515222-124515393::F2_2	0.520460685	1	0
chr14:33030670-33030841::F1_2	0.037744235	1	0
chr2:8749701-8749872::F2_2	0.43619917	1	0
chr9:78980065-78980236::F2_2	-0.15829155	1	0
chr1:245748821-245748992::F3_2	-0.022797784	0	0
chr7:79917760-79917931::F1_2	0.621698455	0	0
chr12:124515107-124515278::F1_2	1.201773824	0	0
chr18:25658770-25658941::F1_2	1.175600752	0	0
chr15:30133105-30133276::F1_2	-0.237257182	0	0
chr4:148344460-148344631::F2_2	0.151889257	1	0
chr15:96808290-96808461::F2_2	0.228048337	1	0
chr4:38062479-38062650::F2_2	-0.243168361	1	0
chr10:35047541-35047712::F3_2	0.240648061	1	0
chr1:120557270-120557441::F2_2	-0.158995526	0	0
chr3:82149736-82149907::F3_2	0.144986051	1	0
chr20:49039671-49039842::F1_2	0.619083593	1	2
chr4:77723926-77724097::F3_2	-0.025494145	0	0
chr8:30032438-30032609::F3_2	0.483701387	1	0
chr2:96917662-96917833::F3_2	-0.162676	1	0
chr12:48246020-48246191::F1_2	0.69200898	0	0
chr16:24680782-24680953::F1_2	-0.119453378	0	0
chr15:96666450-96666621::F3_2	-0.302980657	0	0
chr5:123932632-123932803::F2_2	0.136968325	0	0
chr6:113846281-113846452::F1_2	-0.231008985	0	0
chr16:51046302-51046473::F1_2	0.176325309	0	0
chr15:30133334-30133505::F3_2	0.217700131	0	0
chr3:4872882-4873053::F1_2	-0.170044175	0	0
chr2:145214261-145214432::F1_2	-0.595442145	0	0
chr3:141549599-141549770::F3_2	-4.349913575	0	0
chr2:47925801-47925972::F1_2	-0.310095218	1	0
chr7:94682329-94682500::F3_2	0.199984806	0	0
chr11:85885320-85885491::F3_2	-1.953064412	0	0
chr2:145214376-145214547::F2_2	0.17634859	1	0
chr15:96808175-96808346::F1_2	1.834739766	1	2
chr11:85885206-85885377::F2_2	-0.720400885	0	0
chr1:243368246-243368417::F1_2	-0.36666093	0	0
chr9:137494462-137494633::F1_2	-0.407285218	0	0
chr4:74152717-74152888::F2_2	-0.092241105	0	0
chr18:19791543-19791714::F1_2	0.331965361	1	0
chr9:11135936-11136107::F1_2	0.832619166	1	2
chr7:79941539-79941710::F2_2	0.551865075	1	0
chr3:111454325-111454496::F2_2	0.934063441	1	2
chr1:245748707-245748878::F2_2	0.302703507	0	0
chr20:49039900-49040071::F3_2	-1.17561456	1	1
chr16:24681011-24681182::F3_2	1.311047134	1	2
chr6:1884568-1884739::F1_2	0.323938823	0	0
chr13:111864514-111864685::F1_2	0.274708325	0	0
chr18:10040775-10040946::F2_2	0.305829625	1	0
chr3:133207990-133208161::F3_2	-0.521925396	0	0
chr2:84620808-84620979::F3_2	0.006139864	0	0
chr20:1396807-1396978::F3_2	-0.844408436	1	1
chr6:1641711-1641882::F2_2	0.341546582	1	0
chr4:148231525-148231696::F2_2	-0.940345888	0	0
chr22:31998452-31998623::F3_2	0.045708172	1	0
chr10:18571039-18571210::F1_2	-0.765279907	0	0
chr4:32027676-32027847::F1_2	0.209804923	1	0
chr6:53902232-53902403::F1_2	-0.891958121	1	1
chr15:96666336-96666507::F2_2	-0.034293799	0	0
chr7:79917875-79918046::F2_2	1.305909456	1	2
chr7:47106937-47107108::F2_2	0.012773242	1	0
chr8:134806841-134807012::F1_2	0.1265492	0	0
chr22:31998223-31998394::F1_2	0.396826277	0	0
chr12:51013234-51013405::F3_2	0.449540736	0	0
chr5:123708144-123708315::F1_2	-0.183824374	0	0
chr2:5593851-5594022::F3_2	1.414889776	1	2
chr4:77723812-77723983::F2_2	-0.057209471	1	0
chr1:74891878-74892049::F1_2	0.041844938	0	0
chr4:122611861-122612032::F1_2	0.330198485	1	0
chr8:41676296-41676467::F2_2	-0.203247799	1	0
chr16:10695761-10695932::F2_2	0.34109803	1	0
chr6:1641596-1641767::F1_2	-0.836822107	0	0
chr4:53792045-53792216::F3_2	-0.690443684	0	0
chr2:30503644-30503815::F2_2	0.062058794	0	0
chr13:82576764-82576935::F1_2	-0.16008416	0	0
chr3:133207876-133208047::F2_2	0.097534103	1	0
chr1:243368475-243368646::F3_2	0.080896022	0	0
chr11:85885091-85885262::F1_2	0.117938425	1	0
chr2:131834375-131834546::F1_2	-0.946590548	0	0
chr2:84620579-84620750::F1_2	-0.11643351	0	0
chr1:147206756-147206927::F3_2	-0.104542268	1	0
chr1:147206642-147206813::F2_2	0.034673505	0	0
chr4:79390168-79390339::F3_2	0.368556293	1	0
chr7:68802044-68802215::F1_2	-0.159297858	1	0
chr3:69841112-69841283::F2_2	-0.073432284	0	0
chr7:47106822-47106993::F1_2	-0.05089814	0	0
chr4:23949589-23949760::F2_2	0.253904975	1	0
chr11:77801561-77801732::F1_2	0.881527677	1	2
chr6:91463544-91463715::F1_2	0.181600558	0	0
chr4:79389939-79390110::F1_2	-0.041184361	0	0
chr4:186070496-186070667::F1_2	-0.643334346	0	0
chr22:31998338-31998509::F2_2	-0.041919186	1	0
chr15:99232807-99232978::F1_2	0.034228745	0	0
chr2:47926030-47926201::F3_2	-0.141479588	0	0
chr11:16955358-16955529::F1_2	-0.375444715	1	0
chr8:134806956-134807127::F2_2	0.784234548	1	2
chr7:93870775-93870946::F1_2	0.317759493	1	0
chr1:147221077-147221248::F1_2	0.09877656	0	0
chr7:94682215-94682386::F2_2	-0.017094543	0	0
chr10:3542670-3542841::F2_2	0.537664162	1	0
chr3:4873111-4873282::F3_2	0.126347011	1	0
chr6:113846510-113846681::F3_2	0.264267128	0	0
chr7:47521840-47522011::F2_2	-0.124307091	1	0
chr1:147206527-147206698::F1_2	-0.33003562	0	0
chr6:118857661-118857832::F1_2	0.506714304	0	0
chr10:35047427-35047598::F2_2	-0.130502512	0	0
chr4:24009824-24009995::F3_2	-0.377488954	0	0
chr14:33030785-33030956::F2_2	0.029974866	1	0
chr1:243368361-243368532::F2_2	1.070173416	1	2
chr3:133207761-133207932::F1_2	-0.340915239	0	0
chr11:13628447-13628618::F3_2	0.854259033	1	2
chr2:8749586-8749757::F1_2	0.619335516	1	2
chr4:32027905-32028076::F3_2	0.542750533	0	0
chr20:49530503-49530674::F1_2	-0.282139199	0	0
chr6:113846396-113846567::F2_2	0.229573209	0	0
chr9:11136051-11136222::F2_2	0.071209118	0	0
chr8:141948233-141948404::F2_2	0.50018658	1	0
chr16:24680897-24681068::F2_2	0.163949999	1	0
chr18:25501980-25502151::F1_2	-0.600403491	1	1
chr7:47107051-47107222::F3_2	-0.167906754	1	0
chr13:39443182-39443353::F3_2	-0.490032883	0	0
chr16:10695875-10696046::F3_2	0.097247867	0	0
chr4:174412266-174412437::F1_2	-3.116749851	0	0
chr1:101669574-101669745::F1_2	-0.2210026	0	0
chr7:94682100-94682271::F1_2	0.416021381	0	0
chr5:140367805-140367976::F3_2	0.033043983	0	0
chr4:38062593-38062764::F3_2	0.229156053	0	0
chr13:82576993-82577164::F3_2	-0.004844931	1	0
chr7:133381105-133381276::F3_2	-0.06514077	0	0
chr10:4111788-4111959::F2_2	-0.32012309	1	0
chr7:133380876-133381047::F1_2	-0.029770493	0	0
chr6:1884683-1884854::F2_2	-0.314715905	1	0
chr1:147221192-147221363::F2_2	0.199160542	0	0
chr13:39332360-39332531::F1_2	0.340873339	1	0
chr5:140367691-140367862::F2_2	-0.209893404	0	0
chr13:39443068-39443239::F2_2	-0.167786091	0	0
chr4:23949474-23949645::F1_2	-0.514787104	1	0
chr4:174412381-174412552::F2_2	0.546979765	1	0
chr11:20009098-20009269::F2_2	0.044925626	1	0
chr9:71888266-71888437::F3_2	-0.25681272	1	0
chr3:82149622-82149793::F2_2	0.962762849	1	2
chr21:40298131-40298302::F3_2	-0.328844869	0	0
chr14:33062574-33062745::F2_2	-0.424516452	0	0
chr15:30133220-30133391::F2_2	-0.418543522	1	0
chr16:10695646-10695817::F1_2	1.561280118	1	2
chr14:45535282-45535453::F3_2	-0.030513026	0	0
chr7:46552396-46552567::F1_2	-0.025593419	0	0
chr13:39442953-39443124::F1_2	-0.242147816	1	0
chr15:99232922-99233093::F2_2	-0.436252875	0	0
chr21:39008976-39009147::F3_2	-0.340443263	0	0
chr8:41676410-41676581::F3_2	-0.232448024	1	0
chr20:1396578-1396749::F1_2	1.534028702	0	0
chr9:137494691-137494862::F3_2	-0.06280751	0	0
chr11:20008983-20009154::F1_2	0.500712173	1	0
chr22:28309221-28309392::F2_2	0.227820022	1	0
chr11:16955473-16955644::F2_2	0.536132413	1	0
chr9:78980179-78980350::F3_2	-0.048222862	0	0
chr18:10040660-10040831::F1_2	-1.216512238	1	1
chr5:38695727-38695898::F2_2	-0.164551539	1	0
chr9:137494577-137494748::F2_2	0.287768001	1	0
chr12:46849640-46849811::F2_2	0.209532647	0	0
chr6:91463773-91463944::F3_2	0.043893449	0	0
chr10:3542784-3542955::F3_2	0.467191297	1	0
chr11:13628218-13628389::F1_2	0.031267221	0	0
chr21:40298017-40298188::F2_2	0.143991021	0	0
chr4:24009710-24009881::F2_2	-0.395456467	1	0
chr16:89545267-89545438::F2_2	0.72238813	1	2
chr14:33062459-33062630::F1_2	0.492440338	1	0
chr2:72070680-72070851::F3_2	-0.209988567	1	0
chr6:6972815-6972986::F2_2	-0.229290957	0	0
chr4:77587008-77587179::F2_2	0.042022835	0	0
chr9:71888152-71888323::F2_2	-1.079818077	1	1
chr2:5593622-5593793::F1_2	0.032556946	0	0
chr2:72070566-72070737::F2_2	-0.632889823	1	1
chr12:51013120-51013291::F2_2	-0.658363908	1	0
chr18:22819941-22820112::F3_2	-0.023262991	0	0
chr6:21459879-21460050::F1_2	0.035857628	1	0
chr10:18571268-18571439::F3_2	0.405428069	1	0
chr2:30503758-30503929::F3_2	-0.034086941	0	0
chr6:113673397-113673568::F1_2	-0.17747415	1	0
chr4:53791931-53792102::F2_2	-0.066009607	0	0
chr10:18571154-18571325::F2_2	0.045433203	0	0
chr4:90630040-90630211::F2_2	-0.089359969	0	0
chr14:45535053-45535224::F1_2	-0.342272742	0	0
chr13:39332589-39332760::F3_2	0.210651894	0	0
chr4:148344345-148344516::F1_2	0.50128664	0	0
chr4:90630154-90630325::F3_2	-0.356656156	0	0
chr14:59536364-59536535::F2_2	0.290425655	0	0
chr5:123932746-123932917::F3_2	-0.227391914	1	0
chr10:85437800-85437971::F3_2	0.521701416	0	0
chr5:123708259-123708430::F2_2	0.067723731	0	0
chr4:24009595-24009766::F1_2	0.302233556	1	0
chr9:12972950-12973121::F1_2	-0.850567828	0	0
chr6:6972929-6973100::F3_2	-0.051137865	1	0
chr3:111454210-111454381::F1_2	-0.101251638	0	0
chr9:101837818-101837989::F3_2	-0.272018972	0	0
chr7:46552511-46552682::F2_2	0.077903398	0	0
chr2:131834490-131834661::F2_2	-0.021069028	0	0
chr4:53791816-53791987::F1_2	0.409362189	1	0
chr15:99233036-99233207::F3_2	0.306233653	0	0
chr12:46849525-46849696::F1_2	0.090886756	0	0
chr3:69841226-69841397::F3_2	-0.789903242	0	0
