region	active	final_sig
chr6:167015170-167015341	1	0
chr6:167075327-167075498	0	0
chr6:167472229-167472400	0	0
chr6:16759841-16760012	0	0
chr6:167684622-167684793	0	0
chr6:167685690-167685861	0	0
chr6:167839084-167839255	1	0
chr6:17031769-17031940	1	0
chr6:17417595-17417766	1	0
chr6:17451717-17451888	1	0
chr6:17601434-17601605	0	0
chr6:17975771-17975942	0	0
chr6:2081220-2081391	0	0
chr6:21407814-21407985	0	0
chr6:21787393-21787564	0	0
chr6:22069204-22069375	0	0
chr6:22070601-22070772	0	0
chr6:22669617-22669788	0	0
chr6:23444768-23444939	0	0
chr6:24681653-24681824	0	0
chr6:2502157-2502328	0	0
chr6:26064658-26064829	0	0
chr6:26190802-26190973	0	0
chr6:26313062-26313233	1	0
chr6:26660120-26660291	0	0
chr6:27230506-27230661	0	0
chr6:27263845-27264016	0	0
chr6:27442460-27442631	0	0
chr6:27605611-27605782	1	0
chr6:27686303-27686474	1	0
chr6:27902773-27902944	0	0
chr6:28258827-28258998	0	0
chr6:3269104-3269275	1	0
chr6:3279722-3279893	0	0
chr6:33683723-33683894	0	0
chr6:33767336-33767507	1	2
chr6:35216085-35216256	1	1
chr6:3571461-3571632	0	0
chr6:36016259-36016430	1	0
chr6:36456844-36457015	1	0
chr6:36605280-36605451	0	0
chr6:36746967-36747138	0	0
chr6:36804571-36804742	0	0
chr6:36846570-36846741	1	0
chr6:36863455-36863626	1	0
chr6:37425403-37425574	0	0
chr6:37436314-37436485	1	2
chr6:37517261-37517432	0	0
chr6:37570978-37571149	0	0
chr6:3761056-3761227	0	0
chr6:37709482-37709653	0	0
chr6:3795772-3795943	1	0
chr6:3803888-3804059	0	0
chr6:3849517-3849688	1	0
chr6:38555644-38555814	0	0
chr6:38681123-38681294	1	1
chr6:38681127-38681298	0	0
chr6:39777787-39777958	0	0
chr6:39843850-39844021	1	0
chr6:41532088-41532259	1	0
chr6:41640656-41640827	0	0
chr6:41782096-41782267	1	0
chr6:43074655-43074826	0	0
chr6:43493533-43493704	0	0
chr6:4358839-4359010	1	0
chr6:43734018-43734189	0	0
chr6:44245955-44246126	1	0
chr6:45681933-45682104	0	0
chr6:46311145-46311316	0	0
chr6:52546171-52546342	0	0
chr6:55718183-55718354	0	0
chr6:57235642-57235813	0	0
chr6:5828633-5828804	1	0
chr6:5829806-5829977	0	0
chr6:6333375-6333546	0	0
chr6:63356235-63356406	0	0
chr6:63535282-63535453	1	2
chr6:69952803-69952974	0	0
chr6:7223348-7223519	0	0
chr6:7291117-7291288	0	0
chr6:73362391-73362562	0	0
chr6:73520834-73521005	0	0
chr6:73874793-73874964	0	0
chr6:75376748-75376919	1	0
chr6:7878609-7878780	0	0
chr6:79226957-79227128	1	0
chr6:79614284-79614455	0	0
chr6:80185695-80185866	0	0
chr6:81752171-81752342	0	0
chr6:83572143-83572314	1	0
chr6:84575459-84575625	0	0
chr6:85385395-85385566	0	0
chr6:85631140-85631311	1	0
chr6:87101489-87101660	0	0
chr6:87713136-87713307	0	0
chr6:89036659-89036830	0	0
chr6:89563149-89563320	0	0
chr6:89592862-89593033	1	1
chr6:92443021-92443192	0	0
chr6:96645279-96645450	1	0
chr6:9727478-9727649	0	0
chr6:98682805-98682976	1	1
chr6:99413093-99413264	1	0
chr7:100096880-100097051	1	2
chr7:100618362-100618533	0	0
chr7:100866967-100867138	0	0
chr7:101154604-101154775	0	0
chr7:101322208-101322379	0	0
chr7:101809337-101809508	1	1
chr7:102231721-102231892	1	0
chr7:103073987-103074158	0	0
chr7:103338031-103338202	0	0
chr7:105005067-105005238	0	0
chr7:105127346-105127517	1	0
chr7:106074497-106074668	1	0
chr7:106981358-106981529	1	2
chr7:107789169-107789337	0	0
chr7:107879277-107879448	0	0
chr7:107915135-107915306	1	0
chr7:10933172-10933343	0	0
chr7:10936701-10936872	0	0
chr7:10951614-10951785	0	0
chr7:112204090-112204261	0	0
chr7:113331929-113332093	0	0
chr7:114169719-114169890	1	0
chr7:116163008-116163179	1	2
chr7:116951018-116951189	1	2
chr7:116954240-116954411	0	0
chr7:122300145-122300316	1	0
chr7:123538494-123538665	0	0
chr7:12715973-12716144	0	0
chr7:128387756-128387927	0	0
chr7:128864752-128864923	0	0
chr7:128877768-128877939	1	0
chr7:129424768-129424939	1	0
chr7:12983892-12984063	1	0
chr7:130066461-130066632	0	0
chr7:130347355-130347526	0	0
chr7:131498046-131498217	0	0
chr7:132122043-132122214	0	0
chr7:135672594-135672765	0	0
chr7:135808913-135809084	0	0
chr7:137589202-137589373	0	0
chr7:137988660-137988831	1	0
chr7:139034716-139034887	0	0
chr7:139115324-139115495	0	0
chr7:139682155-139682326	1	2
chr7:140178464-140178635	0	0
chr7:140625202-140625373	0	0
chr7:140703962-140704133	0	0
chr7:141551159-141551330	0	0
chr7:14433050-14433221	0	0
chr7:146416362-146416533	0	0
chr7:146781768-146781939	1	0
chr7:147265641-147265812	1	0
chr7:147539349-147539520	0	0
chr7:14836456-14836627	0	0
chr7:148806158-148806329	0	0
chr7:149007332-149007503	0	0
chr7:150380758-150380929	0	0
chr7:150384540-150384711	1	0
chr7:150787274-150787445	0	0
chr7:151050336-151050507	0	0
chr7:151055704-151055875	0	0
chr7:151067602-151067773	0	0
chr7:151458508-151458679	0	0
chr7:151607316-151607487	1	0
chr7:151667888-151668059	0	0
chr7:151706434-151706605	0	0
chr7:153859459-153859630	1	0
chr7:154971929-154972100	1	0
chr7:154974858-154975029	0	0
chr7:155638240-155638411	0	0
chr7:156041810-156041981	1	0
chr7:156292990-156293161	0	0
chr7:156383538-156383709	1	1
chr7:156828851-156829022	0	0
chr7:157341862-157342033	0	0
chr7:157397779-157397950	0	0
chr7:157403482-157403653	0	0
chr7:157403789-157403960	0	0
chr7:157747162-157747333	0	0
chr7:157946569-157946740	0	0
chr7:157979323-157979489	0	0
chr7:157981947-157982118	0	0
chr7:158871594-158871765	0	0
chr7:159093368-159093539	0	0
chr7:16652259-16652430	0	0
chr7:16668478-16668649	0	0
chr7:1726194-1726365	0	0
chr7:19177405-19177576	1	0
chr7:19509438-19509609	0	0
chr7:2052808-2052979	0	0
chr7:2063453-2063624	1	0
chr7:2161418-2161589	1	0
chr7:21922294-21922465	0	0
chr7:22063366-22063537	0	0
chr7:22083221-22083392	1	0
chr7:22561705-22561876	0	0
chr7:22778132-22778303	0	0
chr7:23098053-23098224	1	0
chr7:23202348-23202519	1	0
chr7:23298505-23298676	1	0
chr7:23334552-23334723	0	0
chr7:2351486-2351657	0	0
chr7:2365245-2365416	1	0
chr7:2368511-2368682	0	0
chr7:24800243-24800414	0	0
chr7:25125259-25125430	1	0
chr7:25127786-25127957	0	0
chr7:2736638-2736809	0	0
chr7:27662324-27662495	1	2
chr7:2824483-2824654	0	0
chr7:28625534-28625705	0	0
chr7:29230936-29231107	0	0
chr7:29442916-29443087	0	0
chr7:29865641-29865812	1	0
chr7:30659389-30659560	1	0
chr7:30888367-30888538	0	0
chr7:30924449-30924620	0	0
chr7:32150042-32150213	1	0
chr7:32753715-32753886	1	0
chr7:32765304-32765475	0	0
chr7:32943237-32943408	0	0
chr7:33106404-33106575	0	0
chr7:33450890-33451061	1	1
chr7:33733731-33733902	1	1
chr7:34147182-34147353	0	0
chr7:35038475-35038646	0	0
chr7:36141667-36141838	1	1
chr7:36165028-36165199	0	0
chr7:37194015-37194186	0	0
chr7:38748065-38748236	1	1
chr7:40814950-40815121	0	0
chr7:415681-415852	1	2
chr7:41699705-41699876	0	0
chr7:41876229-41876400	0	0
chr7:42857777-42857948	0	0
chr7:44120192-44120363	1	0
chr7:44137812-44137983	0	0
chr7:44208347-44208518	1	0
chr7:4443439-4443610	1	0
chr7:44455278-44455449	1	0
chr7:44710647-44710818	0	0
chr7:44710762-44710933	1	0
chr7:4642347-4642518	0	0
chr7:47453121-47453292	1	0
chr7:47637054-47637224	0	0
chr7:4785466-4785637	1	0
chr7:4785616-4785787	1	0
chr7:4791516-4791687	0	0
chr7:4796255-4796426	1	1
chr7:4820043-4820214	0	0
chr7:48638021-48638192	0	0
chr7:51014795-51014966	0	0
chr7:51255715-51255886	0	0
chr7:53384844-53385015	1	0
chr7:53385007-53385178	1	0
chr7:5382466-5382637	1	2
chr7:5554079-5554250	0	0
chr7:5563721-5563892	0	0
chr7:5587759-5587930	0	0
chr7:55936935-55937106	0	0
chr7:56660571-56660742	0	0
chr7:6002805-6002976	1	0
chr7:64305191-64305362	0	0
chr7:6484880-6485051	0	0
chr7:65437952-65438123	1	0
chr7:65960792-65960963	0	0
chr7:66115006-66115177	0	0
chr7:67943116-67943287	1	2
chr7:68363300-68363471	0	0
chr7:69402073-69402244	1	0
chr7:70092412-70092583	0	0
chr7:70709397-70709568	0	0
chr7:72674505-72674676	1	0
chr7:73473268-73473439	1	1
chr7:73628030-73628201	0	0
chr7:73706179-73706350	0	0
chr7:74007950-74008121	1	0
chr7:74028079-74028250	1	0
chr7:74240237-74240408	0	0
chr7:74638322-74638493	1	0
chr7:74657282-74657453	0	0
chr7:75566347-75566518	1	2
chr7:75965782-75965953	1	0
chr7:75994669-75994840	0	0
chr7:76232218-76232389	0	0
chr7:7627522-7627693	0	0
chr7:76307703-76307874	0	0
chr7:76336357-76336527	0	0
chr7:76365390-76365561	1	1
chr7:77200631-77200802	1	0
chr7:77970297-77970468	0	0
chr7:78045935-78046106	1	0
chr7:783808-783979	1	0
chr7:812066-812237	0	0
chr7:813949-814120	0	0
chr7:82299374-82299545	0	0
chr7:823443-823614	0	0
chr7:828361-828532	0	0
chr7:835740-835911	0	0
chr7:86228032-86228202	0	0
chr7:87876521-87876692	1	0
chr7:88171270-88171441	0	0
chr7:94277524-94277695	1	0
chr7:94416300-94416471	0	0
chr7:94451460-94451631	0	0
chr7:94655081-94655252	1	0
chr7:95549638-95549809	1	0
chr7:95609013-95609184	1	2
chr7:98262185-98262356	0	0
chr7:98410305-98410476	0	0
chr7:98531839-98532010	1	1
chr7:98667842-98668013	0	0
chr7:99401202-99401373	0	0
chr8:100309263-100309434	0	0
chr8:100422597-100422768	0	0
chr8:10080960-10081131	0	0
chr8:101029040-101029211	0	0
chr8:101482710-101482881	1	0
chr8:102804829-102804999	0	0
chr8:102830142-102830313	0	0
chr8:102864814-102864985	0	0
chr8:103013270-103013441	0	0
chr8:106658609-106658780	0	0
chr8:106795394-106795565	0	0
chr8:107804178-107804349	1	0
chr8:107895660-107895831	0	0
chr8:108142238-108142409	0	0
chr8:10838732-10838903	1	0
chr8:108448498-108448669	1	2
chr8:109135462-109135633	0	0
chr8:110211551-110211722	0	0
chr8:11116768-11116939	0	0
chr8:112059558-112059729	0	0
chr8:112339078-112339249	0	0
chr8:113793581-113793752	0	0
chr8:11474402-11474573	1	0
chr8:11622521-11622692	0	0
chr8:11700472-11700643	0	0
chr8:11703524-11703695	0	0
chr8:11730593-11730764	0	0
chr8:11742578-11742749	1	0
chr8:117520319-117520490	1	0
chr8:11753881-11754052	1	0
chr8:11755236-11755407	0	0
chr8:11756786-11756957	1	0
chr8:11801022-11801193	0	0
chr8:11828590-11828761	1	0
chr8:11858784-11858955	0	0
chr8:118729549-118729720	1	0
chr8:11956128-11956299	0	0
chr8:121654588-121654759	0	0
chr8:122606883-122607054	1	0
chr8:122687187-122687358	0	0
chr8:123156753-123156924	0	0
chr8:123511002-123511173	0	0
chr8:123655492-123655663	0	0
chr8:124016553-124016724	0	0
chr8:124382743-124382914	1	0
chr8:124601571-124601742	1	2
chr8:124648158-124648329	1	0
chr8:12796523-12796694	0	0
chr8:12857667-12857838	0	0
chr8:129838831-129839002	0	0
chr8:13031960-13032131	1	0
chr8:13117349-13117520	1	0
chr8:13119380-13119551	0	0
chr8:132431393-132431564	1	0
chr8:133406615-133406786	0	0
chr8:133559898-133560069	0	0
chr8:133571891-133572062	0	0
chr8:135584834-135585005	1	0
chr8:137740920-137741091	1	0
chr8:137789086-137789257	0	0
chr8:138288885-138289056	0	0
chr8:138784597-138784768	0	0
chr8:139712063-139712234	0	0
chr8:140343997-140344168	0	0
chr8:140694192-140694363	0	0
chr8:140953564-140953735	0	0
chr8:141277948-141278119	0	0
chr8:141710993-141711164	0	0
chr8:141868446-141868617	0	0
chr8:142534149-142534320	1	0
chr8:142545120-142545291	0	0
chr8:142976845-142977016	1	2
chr8:143935007-143935178	1	2
chr8:143942541-143942712	1	0
chr8:143995289-143995460	1	2
chr8:144324445-144324616	0	0
chr8:144421244-144421415	0	0
chr8:144500592-144500763	0	0
chr8:144504821-144504992	0	0
chr8:144910140-144910311	0	0
chr8:17246484-17246655	1	0
chr8:17607860-17608031	0	0
chr8:17646705-17646876	0	0
chr8:18819370-18819541	0	0
chr8:19075120-19075291	1	1
chr8:19171008-19171179	0	0
chr8:19478200-19478371	1	2
chr8:19941374-19941545	0	0
chr8:21363329-21363500	1	0
chr8:21619898-21620069	0	0
chr8:21792014-21792185	0	0
chr8:21906919-21907090	0	0
chr8:22155702-22155873	1	2
chr8:22680677-22680847	0	0
chr8:22950253-22950424	0	0
chr8:23003207-23003378	1	0
chr8:23067081-23067252	0	0
chr8:23305428-23305599	1	0
chr8:23540004-23540175	1	0
chr8:24045360-24045531	0	0
chr8:25113332-25113503	0	0
chr8:26500529-26500700	0	0
chr8:26638908-26639079	0	0
chr8:27300249-27300420	1	0
chr8:27674589-27674760	0	0
chr8:28022193-28022364	1	0
chr8:28363122-28363293	0	0
chr8:28607820-28607991	1	0
chr8:29053925-29054096	0	0
chr8:29058118-29058289	1	0
chr8:29745683-29745854	1	0
chr8:30083563-30083734	0	0
chr8:30090254-30090425	0	0
chr8:30202726-30202897	1	2
chr8:31589654-31589825	0	0
chr8:31661225-31661396	1	0
chr8:33531302-33531473	0	0
chr8:37547430-37547601	0	0
chr8:37807634-37807805	0	0
chr8:38112515-38112686	0	0
chr8:38337934-38338105	0	0
chr8:38867621-38867792	1	0
chr8:41288915-41289086	0	0
chr8:41301562-41301733	1	0
chr8:4209815-4209986	0	0
chr8:42386347-42386518	0	0
chr8:42428023-42428194	0	0
chr8:42462707-42462878	0	0
chr8:48645612-48645783	1	0
chr8:48977003-48977174	1	2
chr8:54055720-54055891	0	0
chr8:56811896-56812067	1	0
chr8:57702477-57702648	1	0
chr8:57878032-57878203	1	2
chr8:58543997-58544168	0	0
chr8:58580878-58581049	0	0
chr8:5936373-5936544	1	0
chr8:63162885-63163056	1	0
chr8:66114169-66114340	0	0
chr8:66157106-66157277	1	1
chr8:66166715-66166886	0	0
chr8:66613053-66613224	1	2
chr8:6917055-6917226	0	0
chr8:70557539-70557710	1	1
chr8:72155252-72155423	0	0
chr8:77218788-77218959	0	0
chr8:78516797-78516968	0	0
chr8:78876914-78877085	1	0
chr8:79627411-79627582	0	0
chr8:82175713-82175882	0	0
chr8:84231418-84231589	0	0
chr8:85534499-85534670	0	0
chr8:90013507-90013678	0	0
chr8:90656127-90656298	0	0
chr8:9074848-9075019	1	0
chr8:9163984-9164155	0	0
chr8:9165037-9165208	0	0
chr8:9165371-9165542	0	0
chr8:92015089-92015260	1	0
chr8:94760048-94760219	1	0
chr8:94825132-94825303	0	0
chr8:95225707-95225878	1	0
chr8:96220599-96220770	1	0
chr8:96248983-96249154	0	0
chr8:97640403-97640574	1	0
chr8:98116276-98116447	0	0
chr9:101543524-101543695	1	0
chr9:104103591-104103762	1	2
chr9:104775043-104775214	1	0
chr9:104928085-104928256	1	0
chr9:106873530-106873701	0	0
chr9:107174911-107175082	1	0
chr9:107284166-107284337	0	0
chr9:108518682-108518853	1	2
chr9:10946762-10946933	0	0
chr9:109734784-109734955	0	0
chr9:109901613-109901784	0	0
chr9:111907721-111907892	0	0
chr9:111909297-111909468	0	0
chr9:112034148-112034319	0	0
chr9:112270863-112271034	0	0
chr9:112691345-112691516	0	0
chr9:113346052-113346223	1	0
chr9:113401287-113401458	1	0
chr9:113455436-113455607	1	1
chr9:113589555-113589726	0	0
chr9:116482497-116482668	0	0
chr9:119634219-119634390	1	0
chr9:119677880-119678051	0	0
chr9:120387910-120388081	0	0
chr9:121499922-121500093	0	0
chr9:121558085-121558256	0	0
chr9:121648272-121648443	0	0
chr9:121656107-121656278	0	0
chr9:121986345-121986516	0	0
chr9:122414297-122414468	0	0
chr9:122540828-122540999	1	0
chr9:123342750-123342921	0	0
chr9:123785976-123786147	1	0
chr9:124013558-124013729	1	0
chr9:124283979-124284150	1	0
chr9:124770835-124771006	0	0
chr9:124812035-124812206	1	0
chr9:125748093-125748264	0	0
chr9:126402037-126402208	0	0
chr9:126619667-126619838	0	0
chr9:127504676-127504847	0	0
chr9:127528382-127528553	0	0
chr9:127761052-127761223	1	0
chr9:127765586-127765757	0	0
chr9:127812140-127812311	0	0
chr9:127856901-127857072	1	1
chr9:127875761-127875932	1	0
chr9:127970132-127970303	0	0
chr9:128163042-128163213	1	1
chr9:128282598-128282769	0	0
chr9:128332731-128332902	1	0
chr9:128333578-128333749	1	0
chr9:128340003-128340174	0	0
chr9:128772008-128772179	0	0
chr9:128772024-128772195	0	0
chr9:128786609-128786780	1	0
chr9:128790595-128790766	0	0
chr9:128943928-128944099	1	0
chr9:128997582-128997753	0	0
chr9:129090181-129090352	0	0
chr9:129120722-129120893	0	0
chr9:129337121-129337292	0	0
chr9:129440396-129440567	1	1
chr9:129490129-129490300	1	2
chr9:129888620-129888791	1	0
chr9:130038651-130038822	0	0
chr9:130054054-130054225	0	0
chr9:130064154-130064325	1	0
chr9:130101540-130101710	0	0
chr9:130178565-130178736	0	0
chr9:130458854-130459025	1	0
chr9:130755479-130755650	0	0
chr9:130977982-130978153	0	0
chr9:131091220-131091391	0	0
chr9:131519279-131519450	0	0
chr9:132265480-132265651	0	0
chr9:13268129-13268300	0	0
chr9:132889124-132889295	1	1
chr9:133094718-133094889	0	0
chr9:133710298-133710469	0	0
chr9:134049202-134049373	1	0
chr9:134238301-134238472	0	0
chr9:134306829-134307000	0	0
chr9:134517720-134517891	0	0
chr9:134539164-134539335	0	0
chr9:134650107-134650277	0	0
chr9:136361243-136361414	0	0
chr9:136415397-136415568	0	0
chr9:136490220-136490391	1	0
chr9:136502498-136502669	0	0
chr9:136633045-136633216	1	0
chr9:136654083-136654254	0	0
chr9:136663521-136663692	0	0
chr9:136849975-136850146	0	0
chr9:136902942-136903113	1	0
chr9:136953581-136953752	0	0
chr9:137174431-137174602	1	2
chr9:137202217-137202388	0	0
chr9:137246870-137247041	0	0
chr9:137254871-137255042	0	0
chr9:137427617-137427788	0	0
chr9:138121927-138122098	0	0
chr9:14087917-14088088	0	0
chr9:14661564-14661735	1	0
chr9:14992784-14992955	0	0
chr9:15279431-15279602	0	0
chr9:15906583-15906754	1	0
chr9:16123639-16123810	0	0
chr9:17355837-17356008	0	0
chr9:19185103-19185274	0	0
chr9:19229964-19230135	1	0
chr9:19367477-19367648	1	0
chr9:19386102-19386273	0	0
chr9:19718539-19718710	1	1
chr9:20355951-20356122	0	0
chr9:20620000-20620171	0	0
chr9:2354244-2354415	0	0
chr9:2558702-2558873	0	0
chr9:2607700-2607871	0	0
chr9:31821560-31821731	1	2
chr9:31888664-31888835	0	0
chr9:32603525-32603696	1	0
chr9:32757589-32757760	1	0
chr9:33284696-33284867	1	1
chr9:33834718-33834889	0	0
chr9:33923501-33923672	0	0
chr9:34165811-34165982	0	0
chr9:34642169-34642340	0	0
chr9:34767565-34767736	0	0
chr9:35172975-35173146	1	0
chr9:35598843-35599014	0	0
chr9:35609116-35609287	0	0
chr9:35657811-35657982	0	0
chr9:35708176-35708347	0	0
chr9:36198996-36199167	1	0
chr9:37420830-37421001	0	0
chr9:37800573-37800744	0	0
chr9:38037750-38037921	0	0
chr9:38324630-38324801	0	0
chr9:38732962-38733133	1	0
chr9:587886-588057	1	1
chr9:6512364-6512535	0	0
chr9:6543055-6543226	0	0
chr9:6543120-6543291	0	0
chr9:6555265-6555436	0	0
chr9:69037535-69037706	0	0
chr9:69166501-69166671	0	0
chr9:69298617-69298788	1	2
chr9:69903810-69903981	0	0
chr9:70805949-70806120	0	0
chr9:716016-716187	0	0
chr9:72441379-72441550	0	0
chr9:735832-736003	0	0
chr9:74197561-74197732	0	0
chr9:75099002-75099173	0	0
chr9:75893474-75893645	0	0
chr9:79593145-79593316	1	0
chr9:83677668-83677839	0	0
chr9:8473897-8474068	1	0
chr9:85230223-85230394	0	0
chr9:86589064-86589235	1	0
chr9:86723074-86723245	0	0
chr9:86884256-86884427	0	0
chr9:87120042-87120213	0	0
chr9:88382810-88382981	1	0
chr9:88396761-88396932	0	0
chr9:88944113-88944284	0	0
chr9:89372470-89372641	0	0
chr9:89372474-89372645	1	0
chr9:89467900-89468071	1	0
chr9:91799459-91799630	0	0
chr9:91948054-91948225	0	0
chr9:92115479-92115650	1	2
chr9:92325851-92326022	0	0
chr9:93059578-93059749	1	1
chr9:93092388-93092559	0	0
chr9:93299469-93299640	0	0
chr9:98961632-98961803	0	0
chr9:99107794-99107965	1	1
chr9:99446416-99446587	1	2
chr9:99582843-99583014	1	0
chrX:101930975-101931146	0	0
chrX:103330629-103330800	0	0
chrX:111282460-111282631	1	0
chrX:111671623-111671794	1	0
chrX:11747807-11747978	0	0
chrX:119694671-119694842	1	0
chrX:119834571-119834742	0	0
chrX:130418517-130418688	0	0
chrX:134554329-134554500	1	1
chrX:134838386-134838557	0	0
chrX:135520382-135520553	1	0
chrX:136712109-136712280	0	0
chrX:13734634-13734805	1	1
chrX:148552900-148553071	0	0
chrX:148979837-148980008	1	2
chrX:150167032-150167203	1	1
chrX:151706245-151706416	0	0
chrX:152906931-152907102	0	0
chrX:153697395-153697566	0	0
chrX:153709934-153710105	1	0
chrX:154400476-154400647	1	2
chrX:154471654-154471825	0	0
chrX:154734194-154734365	1	0
chrX:155401544-155401715	0	0
chrX:15645978-15646149	1	2
chrX:15645985-15646156	0	0
chrX:16436684-16436855	1	1
chrX:16828393-16828564	0	0
chrX:23743301-23743472	1	1
chrX:26716133-26716304	1	0
chrX:26783967-26784138	1	0
chrX:28897249-28897420	0	0
chrX:314499-314670	0	0
chrX:34457802-34457973	0	0
chrX:40146870-40147041	0	0
chrX:40475178-40475349	1	1
chrX:48598098-48598269	1	0
chrX:52995150-52995321	1	0
chrX:55025393-55025564	1	0
chrX:57288365-57288536	0	0
chrX:68897315-68897486	0	0
chrX:69124255-69124426	0	0
chrX:71290024-71290194	0	0
chrX:71309888-71310059	0	0
chrX:726007-726178	0	0
chrX:82123136-82123307	0	0
